News Organization,Article Title,URL,Keyword,Controversial Flag
CNN,Florence rains wash away New Bern's beloved statues,https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,wandered,0
CNN,Florence rains wash away New Bern's beloved statues,https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,florence,0
CNN,Florence rains wash away New Bern's beloved statues,https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,statue,0
CNN,Florence rains wash away New Bern's beloved statues,https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,statues,0
CNN,Florence rains wash away New Bern's beloved statues,https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,storm,0
CNN,"Florence kills 5 in North Carolina, officials say",https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,leaves,0
CNN,"Florence kills 5 in North Carolina, officials say",https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,flooding,0
CNN,"Florence kills 5 in North Carolina, officials say",https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,caption,0
CNN,"Florence kills 5 in North Carolina, officials say",https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,north,0
CNN,"Florence kills 5 in North Carolina, officials say",https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,ahead,0
CNN,"Florence kills 5 in North Carolina, officials say",https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,carolinas,0
CNN,"Florence kills 5 in North Carolina, officials say",https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,carolina,0
CNN,"Florence kills 5 in North Carolina, officials say",https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,photos,0
CNN,"Florence kills 5 in North Carolina, officials say",https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,hide,0
CNN,"Florence kills 5 in North Carolina, officials say",https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,drenches,0
CNN,"Florence kills 5 in North Carolina, officials say",https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,florence,0
CNN,"Florence kills 5 in North Carolina, officials say",https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,dead,0
CNN,"Florence kills 5 in North Carolina, officials say",https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,pictures,0
CNN,"Florence kills 5 in North Carolina, officials say",https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,days,0
CNN,CNN reporter: It's absolute pandemonium here - CNN Video,https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,whats,0
CNN,CNN reporter: It's absolute pandemonium here - CNN Video,https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,messenger,0
CNN,CNN reporter: It's absolute pandemonium here - CNN Video,https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,absolute,0
CNN,CNN reporter: It's absolute pandemonium here - CNN Video,https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,facebook,0
CNN,CNN reporter: It's absolute pandemonium here - CNN Video,https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,reporter,0
CNN,CNN reporter: It's absolute pandemonium here - CNN Video,https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,world,0
CNN,CNN reporter: It's absolute pandemonium here - CNN Video,https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,unfolds,0
CNN,CNN reporter: It's absolute pandemonium here - CNN Video,https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,chat,0
CNN,CNN reporter: It's absolute pandemonium here - CNN Video,https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,happening,0
CNN,CNN reporter: It's absolute pandemonium here - CNN Video,https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,pandemonium,0
CNN,CNN reporter: It's absolute pandemonium here - CNN Video,https://newsapi.org/v2/top-headlines?sources=cnn&apiKey=e57ae719a0204b648096b52881173731,cnn,0
Fox News,"Florence causes major air travel delays, cancellations",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,delays,0
Fox News,"Florence causes major air travel delays, cancellations",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,major,0
Fox News,"Florence causes major air travel delays, cancellations",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,travel,0
Fox News,"Florence causes major air travel delays, cancellations",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,florence,0
Fox News,"Florence causes major air travel delays, cancellations",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,cancellations,0
Fox News,"Florence causes major air travel delays, cancellations",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,air,0
Fox News,"Florence causes major air travel delays, cancellations",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,causes,0
Fox News,Police arrest 5 in North Carolina as looters begin to capitalize on Florence chaos,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,chaos,1
Fox News,Police arrest 5 in North Carolina as looters begin to capitalize on Florence chaos,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,arrest,1
Fox News,Police arrest 5 in North Carolina as looters begin to capitalize on Florence chaos,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,twitter,1
Fox News,Police arrest 5 in North Carolina as looters begin to capitalize on Florence chaos,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,capitalize,1
Fox News,Police arrest 5 in North Carolina as looters begin to capitalize on Florence chaos,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,extended,1
Fox News,Police arrest 5 in North Carolina as looters begin to capitalize on Florence chaos,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,north,1
Fox News,Police arrest 5 in North Carolina as looters begin to capitalize on Florence chaos,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,begin,1
Fox News,Police arrest 5 in North Carolina as looters begin to capitalize on Florence chaos,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,place,1
Fox News,Police arrest 5 in North Carolina as looters begin to capitalize on Florence chaos,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,carolina,1
Fox News,Police arrest 5 in North Carolina as looters begin to capitalize on Florence chaos,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,response,1
Fox News,Police arrest 5 in North Carolina as looters begin to capitalize on Florence chaos,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,curfew,1
Fox News,Police arrest 5 in North Carolina as looters begin to capitalize on Florence chaos,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,effect,1
Fox News,Police arrest 5 in North Carolina as looters begin to capitalize on Florence chaos,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,area,1
Fox News,Police arrest 5 in North Carolina as looters begin to capitalize on Florence chaos,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,florence,1
Fox News,Police arrest 5 in North Carolina as looters begin to capitalize on Florence chaos,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,streets,1
Fox News,Police arrest 5 in North Carolina as looters begin to capitalize on Florence chaos,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,looting,1
Fox News,Police arrest 5 in North Carolina as looters begin to capitalize on Florence chaos,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,looters,1
Fox News,Investigation of Massachusetts gas explosions continues,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,investigation,0
Fox News,Investigation of Massachusetts gas explosions continues,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,gas,0
Fox News,Investigation of Massachusetts gas explosions continues,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,massachusetts,0
Fox News,Investigation of Massachusetts gas explosions continues,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,continues,0
Fox News,Investigation of Massachusetts gas explosions continues,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,explosions,0
Fox News,Florence forces evacuation of hundreds of nursing homes,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,batters,1
Fox News,Florence forces evacuation of hundreds of nursing homes,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,carolinas,1
Fox News,Florence forces evacuation of hundreds of nursing homes,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,florence,1
Fox News,Florence forces evacuation of hundreds of nursing homes,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,toll,1
Fox News,Florence forces evacuation of hundreds of nursing homes,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,death,1
Fox News,Florence forces evacuation of hundreds of nursing homes,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,climbs,1
Fox News,"Border Patrol agent arrested, accused of killing 4 women and kidnapping a 5th",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,agent,1
Fox News,"Border Patrol agent arrested, accused of killing 4 women and kidnapping a 5th",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,women,1
Fox News,"Border Patrol agent arrested, accused of killing 4 women and kidnapping a 5th",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,border,1
Fox News,"Border Patrol agent arrested, accused of killing 4 women and kidnapping a 5th",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,accused,1
Fox News,"Border Patrol agent arrested, accused of killing 4 women and kidnapping a 5th",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,evidence,1
Fox News,"Border Patrol agent arrested, accused of killing 4 women and kidnapping a 5th",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,investigators,1
Fox News,"Border Patrol agent arrested, accused of killing 4 women and kidnapping a 5th",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,killings,1
Fox News,"Border Patrol agent arrested, accused of killing 4 women and kidnapping a 5th",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,arrested,1
Fox News,"Border Patrol agent arrested, accused of killing 4 women and kidnapping a 5th",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,killing,1
Fox News,"Border Patrol agent arrested, accused of killing 4 women and kidnapping a 5th",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,meehan,1
Fox News,"Border Patrol agent arrested, accused of killing 4 women and kidnapping a 5th",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,5th,1
Fox News,"Border Patrol agent arrested, accused of killing 4 women and kidnapping a 5th",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,fifth,1
Fox News,"Border Patrol agent arrested, accused of killing 4 women and kidnapping a 5th",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,kidnapping,1
Fox News,"Border Patrol agent arrested, accused of killing 4 women and kidnapping a 5th",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,ortiz,1
Fox News,"Border Patrol agent arrested, accused of killing 4 women and kidnapping a 5th",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,patrol,1
Fox News,"Border Patrol agent arrested, accused of killing 4 women and kidnapping a 5th",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,victims,1
Fox News,Florence's death toll is now at least 11; soaking rains continue to fall,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,fall,0
Fox News,Florence's death toll is now at least 11; soaking rains continue to fall,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,rains,0
Fox News,Florence's death toll is now at least 11; soaking rains continue to fall,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,hurricane,0
Fox News,Florence's death toll is now at least 11; soaking rains continue to fall,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,flooding,0
Fox News,Florence's death toll is now at least 11; soaking rains continue to fall,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,south,0
Fox News,Florence's death toll is now at least 11; soaking rains continue to fall,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,north,0
Fox News,Florence's death toll is now at least 11; soaking rains continue to fall,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,river,0
Fox News,Florence's death toll is now at least 11; soaking rains continue to fall,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,carolina,0
Fox News,Florence's death toll is now at least 11; soaking rains continue to fall,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,rain,0
Fox News,Florence's death toll is now at least 11; soaking rains continue to fall,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,water,0
Fox News,Florence's death toll is now at least 11; soaking rains continue to fall,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,florences,0
Fox News,Florence's death toll is now at least 11; soaking rains continue to fall,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,continue,0
Fox News,Florence's death toll is now at least 11; soaking rains continue to fall,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,soaking,0
Fox News,Florence's death toll is now at least 11; soaking rains continue to fall,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,florence,0
Fox News,Florence's death toll is now at least 11; soaking rains continue to fall,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,toll,0
Fox News,Florence's death toll is now at least 11; soaking rains continue to fall,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,storm,0
Fox News,Florence's death toll is now at least 11; soaking rains continue to fall,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,death,0
Fox News,"Michael Barone: If Democrats can’t run Chicago, can they run anything?",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,house,1
Fox News,"Michael Barone: If Democrats can’t run Chicago, can they run anything?",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,street,1
Fox News,"Michael Barone: If Democrats can’t run Chicago, can they run anything?",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,mayor,1
Fox News,"Michael Barone: If Democrats can’t run Chicago, can they run anything?",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,democrats,1
Fox News,"Michael Barone: If Democrats can’t run Chicago, can they run anything?",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,run,1
Fox News,"Michael Barone: If Democrats can’t run Chicago, can they run anything?",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,white,1
Fox News,"Michael Barone: If Democrats can’t run Chicago, can they run anything?",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,trump,1
Fox News,"Michael Barone: If Democrats can’t run Chicago, can they run anything?",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,schools,1
Fox News,"Michael Barone: If Democrats can’t run Chicago, can they run anything?",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,michael,1
Fox News,"Michael Barone: If Democrats can’t run Chicago, can they run anything?",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,west,1
Fox News,"Michael Barone: If Democrats can’t run Chicago, can they run anything?",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,cant,1
Fox News,"Michael Barone: If Democrats can’t run Chicago, can they run anything?",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,barone,1
Fox News,"Michael Barone: If Democrats can’t run Chicago, can they run anything?",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,chicago,1
Fox News,"Michael Barone: If Democrats can’t run Chicago, can they run anything?",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,lasalle,1
Fox News,"Michael Barone: If Democrats can’t run Chicago, can they run anything?",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,sides,1
Fox News,South Carolina priest decides to ride out tropical storm,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,south,1
Fox News,South Carolina priest decides to ride out tropical storm,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,tropical,1
Fox News,South Carolina priest decides to ride out tropical storm,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,carolina,1
Fox News,South Carolina priest decides to ride out tropical storm,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,priest,1
Fox News,South Carolina priest decides to ride out tropical storm,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,decides,1
Fox News,South Carolina priest decides to ride out tropical storm,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,storm,1
Fox News,South Carolina priest decides to ride out tropical storm,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,ride,1
Fox News,"Cuomo, after election win, dismisses socialist wave as 'not even a ripple'",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,dismisses,1
Fox News,"Cuomo, after election win, dismisses socialist wave as 'not even a ripple'",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,wave,1
Fox News,"Cuomo, after election win, dismisses socialist wave as 'not even a ripple'",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,york,1
Fox News,"Cuomo, after election win, dismisses socialist wave as 'not even a ripple'",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,campaign,1
Fox News,"Cuomo, after election win, dismisses socialist wave as 'not even a ripple'",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,socialist,1
Fox News,"Cuomo, after election win, dismisses socialist wave as 'not even a ripple'",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,election,1
Fox News,"Cuomo, after election win, dismisses socialist wave as 'not even a ripple'",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,cuomo,1
Fox News,"Cuomo, after election win, dismisses socialist wave as 'not even a ripple'",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,need,1
Fox News,"Cuomo, after election win, dismisses socialist wave as 'not even a ripple'",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,progressive,1
Fox News,"Cuomo, after election win, dismisses socialist wave as 'not even a ripple'",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,win,1
Fox News,"Cuomo, after election win, dismisses socialist wave as 'not even a ripple'",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,nixon,1
Fox News,"Cuomo, after election win, dismisses socialist wave as 'not even a ripple'",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,democratic,1
Fox News,"Cuomo, after election win, dismisses socialist wave as 'not even a ripple'",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,ripple,1
Fox News,"Cuomo, after election win, dismisses socialist wave as 'not even a ripple'",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,real,1
Fox News,"Cuomo, after election win, dismisses socialist wave as 'not even a ripple'",https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,cynthia,1
Fox News,Tracking Tropical Storm Florence's path,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,extreme,0
Fox News,Tracking Tropical Storm Florence's path,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,center,0
Fox News,Tracking Tropical Storm Florence's path,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,tropical,0
Fox News,Tracking Tropical Storm Florence's path,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,tracking,0
Fox News,Tracking Tropical Storm Florence's path,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,florence,0
Fox News,Tracking Tropical Storm Florence's path,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,storm,0
Fox News,Tracking Tropical Storm Florence's path,https://newsapi.org/v2/top-headlines?sources=fox-news&apiKey=e57ae719a0204b648096b52881173731,weather,0
Politico,Trump launches first broadside at Mueller after Manafort plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,manafort,1
Politico,Trump launches first broadside at Mueller after Manafort plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,plea,1
Politico,Trump launches first broadside at Mueller after Manafort plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,deal,1
Politico,Trump launches first broadside at Mueller after Manafort plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,collusion,1
Politico,Trump launches first broadside at Mueller after Manafort plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,tweeted,1
Politico,Trump launches first broadside at Mueller after Manafort plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,russia,1
Politico,Trump launches first broadside at Mueller after Manafort plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,trump,1
Politico,Trump launches first broadside at Mueller after Manafort plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,mueller,1
Politico,Trump launches first broadside at Mueller after Manafort plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,launches,1
Politico,Trump launches first broadside at Mueller after Manafort plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,broadside,1
Politico,Trump launches first broadside at Mueller after Manafort plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,using,1
Politico,Trump launches first broadside at Mueller after Manafort plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,president,1
Politico,Trump launches first broadside at Mueller after Manafort plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,manaforts,1
Politico,Trump’s team saw opportunity in a devastating financial crisis,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,financial,1
Politico,Trump’s team saw opportunity in a devastating financial crisis,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,nation,1
Politico,Trump’s team saw opportunity in a devastating financial crisis,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,saw,1
Politico,Trump’s team saw opportunity in a devastating financial crisis,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,million,1
Politico,Trump’s team saw opportunity in a devastating financial crisis,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,money,1
Politico,Trump’s team saw opportunity in a devastating financial crisis,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,trumps,1
Politico,Trump’s team saw opportunity in a devastating financial crisis,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,shook,1
Politico,Trump’s team saw opportunity in a devastating financial crisis,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,bank,1
Politico,Trump’s team saw opportunity in a devastating financial crisis,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,treasury,1
Politico,Trump’s team saw opportunity in a devastating financial crisis,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,billion,1
Politico,Trump’s team saw opportunity in a devastating financial crisis,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,trump,1
Politico,Trump’s team saw opportunity in a devastating financial crisis,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,mnuchin,1
Politico,Trump’s team saw opportunity in a devastating financial crisis,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,payoff,1
